irritar,strongsubj,negative
jactancia,strongsubj,negative
jactancioso,strongsubj,negative
jaque,strongsubj,negative
jaqueton,strongsubj,negative
jovial,strongsubj,positive
jubilo,strongsubj,positive
juicioso,strongsubj,positive
justo,strongsubj,positive
laborioso,strongsubj,positive
ladino,strongsubj,negative
lamentable,strongsubj,negative
lamentoso,strongsubj,negative
lapsus,strongsubj,negative
lascivo,strongsubj,negative
lastimar,strongsubj,negative
lastimoso,strongsubj,negative
latoso,strongsubj,negative
leal,strongsubj,positive
lento,strongsubj,negative
lesion,strongsubj,negative
levantar,strongsubj,positive
liberar,strongsubj,positive
libertar,strongsubj,positive
libidinoso,strongsubj,negative
limpio,strongsubj,positive
lio,strongsubj,negative
llamativo,strongsubj,negative
lobrego,strongsubj,negative
locatis,strongsubj,negative
loco,strongsubj,negative
longanimidad,strongsubj,positive
lozania,strongsubj,negative
lucimiento,strongsubj,positive
lucrativo,strongsubj,positive
lugubre,strongsubj,negative
lujo,strongsubj,positive
lujoso,strongsubj,positive
luminoso,strongsubj,positive
lustre,strongsubj,positive
luxurioso,strongsubj,negative
macabro,strongsubj,negative
madurez,strongsubj,positive
maestria,strongsubj,positive
magnanime,strongsubj,positive
magnificencia,strongsubj,positive
magulladura,strongsubj,negative
magullar,strongsubj,negative
majara,strongsubj,negative
majareta,strongsubj,negative
majestuoso,strongsubj,negative
mal,strongsubj,negative
malhechor,strongsubj,negative
malhumorado,strongsubj,negative
malo,strongsubj,negative
manazas,strongsubj,negative
manejo,strongsubj,negative
mania,strongsubj,negative
mantener,strongsubj,positive
marana,strongsubj,negative
maravilla,strongsubj,positive
maravilloso,strongsubj,positive
masacre,strongsubj,negative
matamoros,strongsubj,negative
matanza,strongsubj,negative
maton,strongsubj,negative
maximo,strongsubj,positive
mayor,strongsubj,positive
medrar,strongsubj,positive
melancolia,strongsubj,negative
melancolico,strongsubj,negative
melon,strongsubj,negative
mendrugo,strongsubj,negative
menosprecio,strongsubj,negative
mentira,strongsubj,negative
merecedor,strongsubj,positive
merito,strongsubj,positive
miedo,strongsubj,negative
mierda,strongsubj,negative
miramiento,strongsubj,positive
miscelaneo,strongsubj,negative
miserable,strongsubj,negative
misero,strongsubj,negative
mixto,strongsubj,negative
modesto,strongsubj,negative
mohoso,strongsubj,negative
molesto,strongsubj,negative
monotono,strongsubj,negative
monstruo,strongsubj,negative
morado,strongsubj,negative
morbido,strongsubj,negative
morbositat,strongsubj,negative
morboso,strongsubj,negative
mordacidad,strongsubj,positive
mordaz,strongsubj,negative
mortal,strongsubj,negative
mortandad,strongsubj,negative
mortifero,strongsubj,negative
mortificacion,strongsubj,negative
movida,strongsubj,negative
naturalidad,strongsubj,positive
nauseabundo,strongsubj,negative
nauseoso,strongsubj,negative
necesitar,strongsubj,positive
negro,strongsubj,negative
noble,strongsubj,negative
nocivo,strongsubj,negative
nombroso,strongsubj,positive
obsceno,strongsubj,negative
obsesionante,strongsubj,negative
obsoleto,strongsubj,negative
obstaculo,strongsubj,negative
obstinacion,strongsubj,negative
obstinado,strongsubj,positive
obtuso,strongsubj,negative
ocasion,strongsubj,positive
ofensa,strongsubj,negative
ofensivo,strongsubj,negative
ofrecerse,strongsubj,negative
oposicion,strongsubj,negative
oprimir,strongsubj,negative
opulencia,strongsubj,positive
opulento,strongsubj,positive
ordinario,strongsubj,negative
orgullo,strongsubj,negative
orgulloso,strongsubj,negative
osado,strongsubj,positive
ovacion,strongsubj,positive
paciencia,strongsubj,positive
padecimiento,strongsubj,negative
palangana,strongsubj,negative
palurdo,strongsubj,negative
pasmado,strongsubj,negative
patan,strongsubj,negative
patinazo,strongsubj,negative
patoso,strongsubj,negative
pavoroso,strongsubj,negative
paz,strongsubj,positive
pebete,strongsubj,negative
pelea,strongsubj,negative
peligro,strongsubj,negative
peligroso,strongsubj,negative
pena,strongsubj,negative
penacho,strongsubj,negative
pendenciero,strongsubj,negative
penoso,strongsubj,negative
pequeno,strongsubj,negative
perdicion,strongsubj,negative
perdonavidas,strongsubj,negative
perfido,strongsubj,negative
perjudicial,strongsubj,negative
pernicioso,strongsubj,negative
perseverante,strongsubj,positive
persistente,strongsubj,positive
perspicacia,strongsubj,positive
perspicaz,strongsubj,positive
pertinaz,strongsubj,negative
perturbador,strongsubj,negative
perturbar,strongsubj,negative
perverso,strongsubj,negative
pescuezo,strongsubj,negative
peso,strongsubj,negative
pestazo,strongsubj,negative
peste,strongsubj,negative
picado,strongsubj,negative
picaro,strongsubj,negative
pinchar,strongsubj,negative
placidez,strongsubj,positive
plantista,strongsubj,negative
plenitud,strongsubj,positive
pobreteria,strongsubj,negative
poder,strongsubj,positive
porfiado,strongsubj,positive
positivo,strongsubj,positive
practicable,strongsubj,positive
precaucion,strongsubj,positive
preciosidad,strongsubj,positive
precioso,strongsubj,positive
predilecto,strongsubj,positive
preocupacion,strongsubj,negative
preocupante,strongsubj,negative
prepotencia,strongsubj,negative
prepotente,strongsubj,negative
presumido,strongsubj,negative
pretension,strongsubj,negative
prevencion,strongsubj,positive
prevision,strongsubj,positive
privacion,strongsubj,negative
prodigo,strongsubj,positive
productivo,strongsubj,positive
profundo,strongsubj,negative
profusion,strongsubj,positive
prolifero,strongsubj,positive
provechoso,strongsubj,positive
prudente,strongsubj,positive
pudiente,strongsubj,positive
punico,strongsubj,negative
purpura,strongsubj,positive
puteria,strongsubj,negative
quebradero,strongsubj,negative
quebrantar,strongsubj,negative
querella,strongsubj,negative
querubico,strongsubj,positive
quimerico,strongsubj,positive
radiante,strongsubj,positive
rajon,strongsubj,negative
rasguno,strongsubj,negative
raspadura,strongsubj,negative
raudo,strongsubj,positive
razonable,strongsubj,positive
real,strongsubj,positive
realizable,strongsubj,positive
rebosante,strongsubj,negative
recaudo,strongsubj,positive
rechazar,strongsubj,negative
recular,strongsubj,negative
redencion,strongsubj,positive
reganar,strongsubj,negative
reganina,strongsubj,negative
regano,strongsubj,negative
regio,strongsubj,negative
rehilete,strongsubj,negative
rencor,strongsubj,negative
repeler,strongsubj,negative
reprender,strongsubj,negative
represalia,strongsubj,negative
reprimenda,strongsubj,negative
reproche,strongsubj,negative
repugnancia,strongsubj,negative
repugnante,strongsubj,negative
repulsio,strongsubj,negative
resistir,strongsubj,negative
respetable,strongsubj,positive
respiro,strongsubj,positive
resuelto,strongsubj,positive
retrasado,strongsubj,negative
retraso,strongsubj,negative
revancha,strongsubj,negative
reyerta,strongsubj,negative
rigido,strongsubj,negative
rina,strongsubj,negative
risueno,strongsubj,positive
rocin,strongsubj,negative
romper,strongsubj,negative
rufian,strongsubj,negative
ruido,strongsubj,negative
ruin,strongsubj,negative
sabroso,strongsubj,positive
sagaz,strongsubj,negative
sambenito,strongsubj,negative
sarao,strongsubj,negative
saturnino,strongsubj,negative
sensacional,strongsubj,positive
sensato,strongsubj,positive
serenidad,strongsubj,positive
sereno,strongsubj,positive
serio,strongsubj,negative
severo,strongsubj,negative
simpatico,strongsubj,positive
simplicidad,strongsubj,positive
siniestro,strongsubj,negative
soberbia,strongsubj,negative
soberbio,strongsubj,negative
sobrecogedor,strongsubj,negative
sobrepasar,strongsubj,positive
sobrepujar,strongsubj,positive
socarron,strongsubj,negative
solemne,strongsubj,negative
solitario,strongsubj,negative
sombrio,strongsubj,negative
sorprender,strongsubj,negative
sosiego,strongsubj,positive
subalterno,strongsubj,negative
suficiencia,strongsubj,negative
sufrimiento,strongsubj,negative
sulfurado,strongsubj,negative
sumo,strongsubj,positive
surtido,strongsubj,negative
tacha,strongsubj,negative
tarado,strongsubj,negative
tarambana,strongsubj,negative
tarasca,strongsubj,negative
tarugo,strongsubj,negative
temerario,strongsubj,negative
temible,strongsubj,negative
tempestuoso,strongsubj,negative
terco,strongsubj,negative
terquedad,strongsubj,negative
testarudez,strongsubj,negative
timo,strongsubj,negative
tocado,strongsubj,negative
toldo,strongsubj,negative
tomate,strongsubj,negative
tonto,strongsubj,negative
tormentoso,strongsubj,negative
totalidad,strongsubj,positive
traicionero,strongsubj,negative
transgresor,strongsubj,negative
transporte,strongsubj,positive
trapisonda,strongsubj,negative
trastornar,strongsubj,negative
trauma,strongsubj,negative
triste,strongsubj,negative
ufania,strongsubj,negative
valeroso,strongsubj,positive
valiente,strongsubj,positive
vanidad,strongsubj,negative
vareta,strongsubj,negative
vehemencia,strongsubj,negative
venganza,strongsubj,negative
vengar,strongsubj,negative
ventaja,strongsubj,positive
ventolera,strongsubj,negative
veracidad,strongsubj,positive
verde,strongsubj,negative
vigorizar,strongsubj,positive
virulento,strongsubj,negative
vital,strongsubj,positive
vitriolico,strongsubj,negative
voceador,strongsubj,negative
vociferador,strongsubj,negative
zamarro,strongsubj,negative
zurullo,strongsubj,negative
accesible,weaksubj,positive
acumulacion,weaksubj,negative
adaptar,weaksubj,positive
aliviar,weaksubj,positive
aproximado,weaksubj,negative
autoritario,weaksubj,negative
basico,weaksubj,positive
bondad,weaksubj,positive
calibre,weaksubj,positive
caligrafia,weaksubj,positive
cambio,weaksubj,positive
centenario,weaksubj,positive
cerrado,weaksubj,negative
complejo,weaksubj,negative
convencional,weaksubj,positive
crucial,weaksubj,positive
culpable,weaksubj,negative
cumplido,weaksubj,positive
destruido,weaksubj,negative
emocion,weaksubj,positive
energia,weaksubj,positive
envidia,weaksubj,positive
escondido,weaksubj,negative
eventual,weaksubj,negative
exactitud,weaksubj,positive
extinto,weaksubj,negative
falacia,weaksubj,negative
favorable,weaksubj,positive
festivo,weaksubj,positive
fidelidad,weaksubj,positive
forzado,weaksubj,negative
fragil,weaksubj,negative
horas,weaksubj,negative
hostil,weaksubj,negative
idealismo,weaksubj,positive
imposicion,weaksubj,negative
incrementado,weaksubj,positive
infinidad,weaksubj,negative
inflamacion,weaksubj,negative
informe,weaksubj,negative
instruccion,weaksubj,positive
inusual,weaksubj,negative
invencion,weaksubj,negative
legendario,weaksubj,negative
legitimidad,weaksubj,positive
ligero,weaksubj,negative
liquido,weaksubj,positive
listo,weaksubj,positive
martirio,weaksubj,negative
matematico,weaksubj,positive
mejor,weaksubj,positive
moderado,weaksubj,negative
mono,weaksubj,positive
moral,weaksubj,positive
mudo,weaksubj,negative
naturalista,weaksubj,negative
neutral,weaksubj,negative
nirvana,weaksubj,negative
olvidar,weaksubj,negative
ordenado,weaksubj,positive
original,weaksubj,negative
ortodoxo,weaksubj,positive
pago,weaksubj,positive
paro,weaksubj,negative
partidario,weaksubj,positive
patente,weaksubj,positive
polar,weaksubj,negative
popularidad,weaksubj,positive
potable,weaksubj,positive
preciso,weaksubj,positive
preservar,weaksubj,negative
privado,weaksubj,negative
progresivo,weaksubj,positive
proporcionado,weaksubj,positive
queja,weaksubj,negative
quiebra,weaksubj,negative
rebelde,weaksubj,negative
reconocido,weaksubj,negative
recuperado,weaksubj,positive
renunciar,weaksubj,negative
restauracion,weaksubj,positive
retirado,weaksubj,negative
retorica,weaksubj,negative
riesgo,weaksubj,negative
rumor,weaksubj,negative
sancion,weaksubj,negative
seco,weaksubj,negative
seguro,weaksubj,positive
simpatia,weaksubj,positive
sufrir,weaksubj,negative
sutil,weaksubj,positive
teorema,weaksubj,positive
teoria,weaksubj,negative
total,weaksubj,positive
tragedia,weaksubj,negative
tranquilidad,weaksubj,negative
tuberculos,weaksubj,negative
vano,weaksubj,negative
virtud,weaksubj,positive
vivido,weaksubj,positive
abarraganamiento,weaksubj,negative
abarrancarse,weaksubj,negative
abatido,weaksubj,negative
abatimiento,weaksubj,negative
abjuracion,weaksubj,negative
abjurar,weaksubj,negative
abnegacion,weaksubj,negative
abnegado,weaksubj,positive
abochornado,weaksubj,negative
abochornar,weaksubj,negative
abrumador,weaksubj,negative
absolucion,weaksubj,positive
absoluto,weaksubj,negative
abstinente,weaksubj,negative
absuelto,weaksubj,positive
abucheo,weaksubj,negative
abulico,weaksubj,negative
abusar,weaksubj,negative
abusivo,weaksubj,negative
abuso,weaksubj,negative
accidente,weaksubj,negative
acechante,weaksubj,positive
acedia,weaksubj,negative
acefalo,weaksubj,negative
acento,weaksubj,positive
acentrico,weaksubj,negative
aceptable,weaksubj,positive
aceptar,weaksubj,positive
aciago,weaksubj,positive
acicalado,weaksubj,positive
acierto,weaksubj,positive
acne,weaksubj,negative
acomodado,weaksubj,positive
acomodar,weaksubj,positive
acondritico,weaksubj,negative
aconfesional,weaksubj,negative
acongojado,weaksubj,negative
aconsejable,weaksubj,positive
acoquinado,weaksubj,negative
acreditado,weaksubj,positive
acromatopsia,weaksubj,negative
adecuacion,weaksubj,positive
adiabatico,weaksubj,negative
adictivo,weaksubj,negative
adinamico,weaksubj,negative
adivinanza,weaksubj,negative
administrable,weaksubj,positive
admirar,weaksubj,positive
admisible,weaksubj,negative
adoptable,weaksubj,positive
adoracion,weaksubj,positive
adquirible,weaksubj,positive
adular,weaksubj,positive
adustez,weaksubj,negative
adventicio,weaksubj,negative
adverso,weaksubj,negative
afabilidad,weaksubj,positive
afasico,weaksubj,negative
afectado,weaksubj,positive
aficionado,weaksubj,negative
afligir,weaksubj,negative
afonico,weaksubj,negative
afrodisiaco,weaksubj,positive
agonia,weaksubj,negative
agonico,weaksubj,negative
agonizar,weaksubj,negative
agotable,weaksubj,positive
agotador,weaksubj,negative
agradecido,weaksubj,negative
agramatical,weaksubj,negative
agravarse,weaksubj,positive
agregado,weaksubj,negative
agresivo,weaksubj,positive
agridulce,weaksubj,negative
agusanado,weaksubj,negative
ahito,weaksubj,negative
ajeno,weaksubj,negative
alabeo,weaksubj,positive
albinismo,weaksubj,negative
alborotado,weaksubj,negative
alborotador,weaksubj,negative
aleado,weaksubj,negative
alejamiento,weaksubj,negative
alentador,weaksubj,positive
alergico,weaksubj,negative
alienismo,weaksubj,negative
alisar,weaksubj,positive
aliviado,weaksubj,negative
allanar,weaksubj,positive
altisonante,weaksubj,negative
altruismo,weaksubj,positive
alucinacion,weaksubj,negative
amabilidad,weaksubj,positive
amalgamativo,weaksubj,negative
amano,weaksubj,positive
amargado,weaksubj,negative
amargor,weaksubj,negative
amateur,weaksubj,negative
amativo,weaksubj,positive
ambiguo,weaksubj,negative
amencia,weaksubj,negative
amenidad,weaksubj,positive
amenorrea,weaksubj,negative
amiloidosis,weaksubj,negative
amistosidad,weaksubj,negative
amor,weaksubj,positive
amorfo,weaksubj,negative
amoroso,weaksubj,positive
amortiguado,weaksubj,negative
amovible,weaksubj,positive
amphibolips,weaksubj,negative
ampuloso,weaksubj,negative
anaerobio,weaksubj,negative
anafrodisiaco,weaksubj,positive
analgesia,weaksubj,negative
analgia,weaksubj,negative
analizable,weaksubj,positive
anasarcoso,weaksubj,negative
andanada,weaksubj,negative
androginia,weaksubj,positive
aneroide,weaksubj,negative
anestesico,weaksubj,negative
angina,weaksubj,negative
anginas,weaksubj,negative
animacion,weaksubj,positive
animadversion,weaksubj,negative
anisotropico,weaksubj,negative
anomalia,weaksubj,negative
anormal,weaksubj,negative
anosmia,weaksubj,negative
anoxia,weaksubj,negative
antiamericano,weaksubj,negative
antidemocratico,weaksubj,negative
antiestetico,weaksubj,negative
antihelmintico,weaksubj,positive
antihigiene,weaksubj,negative
antimicrobiano,weaksubj,positive
antipatia,weaksubj,negative
antipoda,weaksubj,positive
antisemitico,weaksubj,negative
antisocial,weaksubj,negative
anuro,weaksubj,negative
apaciguable,weaksubj,positive
apaciguar,weaksubj,positive
apagado,weaksubj,negative
apariencia,weaksubj,positive
apatia,weaksubj,negative
apatico,weaksubj,negative
apendicitis,weaksubj,negative
apestoso,weaksubj,negative
apetitoso,weaksubj,positive
aplacable,weaksubj,positive
aplacar,weaksubj,positive
Apocalipsis,weaksubj,positive
apocamiento,weaksubj,negative
apractico,weaksubj,negative
apraxia,weaksubj,negative
apraxico,weaksubj,negative
apreciable,weaksubj,positive
apreciacion,weaksubj,negative
aptitud,weaksubj,positive
arable,weaksubj,positive
arcangel,weaksubj,positive
ardentia,weaksubj,negative
ardores,weaksubj,negative
arduo,weaksubj,negative
armonioso,weaksubj,positive
arrapiezo,weaksubj,negative
arreglar,weaksubj,positive
arrepentido,weaksubj,negative
arruga,weaksubj,negative
arteria,weaksubj,positive
artico,weaksubj,negative
articulado,weaksubj,negative
artistico,weaksubj,positive
aseptico,weaksubj,positive
asertivo,weaksubj,positive
asesinar,weaksubj,negative
asexuado,weaksubj,negative
asexual,weaksubj,negative
asfixia,weaksubj,negative
asimetrico,weaksubj,negative
asimilador,weaksubj,negative
asincrono,weaksubj,negative
asintomatico,weaksubj,negative
asociable,weaksubj,positive
asocial,weaksubj,negative
asociativo,weaksubj,negative
asolador,weaksubj,negative
asombro,weaksubj,positive
aspero,weaksubj,negative
asquerosidad,weaksubj,negative
asteriado,weaksubj,positive
astigmatismo,weaksubj,negative
astucia,weaksubj,positive
ataque,weaksubj,negative
ataxia,weaksubj,negative
aterrador,weaksubj,negative
atipico,weaksubj,negative
atono,weaksubj,negative
atormentado,weaksubj,negative
atraccion,weaksubj,positive
atractividad,weaksubj,positive
atraer,weaksubj,positive
atribuible,weaksubj,positive
aturdido,weaksubj,negative
aturdimiento,weaksubj,negative
ausente,weaksubj,negative
auspicio,weaksubj,positive
autocompasion,weaksubj,negative
autoestima,weaksubj,positive
aventurero,weaksubj,positive
avergonzado,weaksubj,negative
avergonzante,weaksubj,negative
avergonzar,weaksubj,negative
averiado,weaksubj,negative
averiguable,weaksubj,positive
aversivo,weaksubj,negative
avido,weaksubj,positive
avispado,weaksubj,negative
axenico,weaksubj,negative
ay,weaksubj,negative
bacteroides,weaksubj,negative
bancarrota,weaksubj,negative
barato,weaksubj,negative
barboteo,weaksubj,negative
batallador,weaksubj,positive
beateria,weaksubj,positive
beato,weaksubj,positive
bellaqueria,weaksubj,negative
bendecido,weaksubj,positive
bendito,weaksubj,positive
benefactor,weaksubj,positive
beneficencia,weaksubj,positive
beneficiar,weaksubj,positive
benigno,weaksubj,positive
bezo,weaksubj,negative
bien,weaksubj,positive
bienintencionado,weaksubj,negative
bilioso,weaksubj,negative
biodegradable,weaksubj,positive
bisbiseo,weaksubj,negative
bisexualidad,weaksubj,positive
blanco,weaksubj,positive
blandengue,weaksubj,negative
blando,weaksubj,negative
blindado,weaksubj,negative
bloqueo,weaksubj,negative
boato,weaksubj,positive
boehmeria,weaksubj,negative
bonanza,weaksubj,positive
bondadoso,weaksubj,positive
borrable,weaksubj,positive
borrascoso,weaksubj,negative
borroso,weaksubj,negative
Bosworth,weaksubj,negative
brete,weaksubj,negative
bribon,weaksubj,negative
briboneria,weaksubj,negative
brillo,weaksubj,positive
brio,weaksubj,positive
broma,weaksubj,positive
bromista,weaksubj,positive
bronquiolitis,weaksubj,negative
bronquitico,weaksubj,negative
bronquitis,weaksubj,negative
brusquedad,weaksubj,positive
brutalidad,weaksubj,negative
brutalizar,weaksubj,negative
bruto,weaksubj,negative
bufon,weaksubj,negative
bullir,weaksubj,negative
bulo,weaksubj,negative
burlarse,weaksubj,negative
caballeroso,weaksubj,positive
cabezon,weaksubj,negative
cabezudo,weaksubj,negative
cacatua,weaksubj,negative
cachondo,weaksubj,positive
cacofonia,weaksubj,negative
cacofonico,weaksubj,negative
cacogenesis,weaksubj,negative
calambrazo,weaksubj,negative
calcado,weaksubj,negative
caliente,weaksubj,positive
calumnia,weaksubj,negative
calumniador,weaksubj,negative
calumnioso,weaksubj,negative
camanduleria,weaksubj,negative
camelo,weaksubj,positive
campanudo,weaksubj,negative
canalla,weaksubj,negative
canallesco,weaksubj,negative
candor,weaksubj,positive
canijo,weaksubj,negative
canjeable,weaksubj,positive
cansado,weaksubj,negative
cantable,weaksubj,positive
caotico,weaksubj,negative
capacidad,weaksubj,positive
caprichoso,weaksubj,positive
caracter,weaksubj,positive
carbonado,weaksubj,negative
carente,weaksubj,negative
carestia,weaksubj,positive
cargar,weaksubj,negative
cargarse,weaksubj,negative
caridad,weaksubj,negative
carino,weaksubj,positive
carisma,weaksubj,negative
carismatico,weaksubj,positive
carminativo,weaksubj,positive
carnicero,weaksubj,negative
carnosidad,weaksubj,negative
carnoso,weaksubj,negative
cartilaginoso,weaksubj,negative
caseoso,weaksubj,negative
casero,weaksubj,negative
castidad,weaksubj,positive
castigable,weaksubj,negative
castigador,weaksubj,positive
castigar,weaksubj,negative
casto,weaksubj,positive
catabolico,weaksubj,negative
cataclismico,weaksubj,negative
catacresis,weaksubj,negative
cauteloso,weaksubj,positive
cautivado,weaksubj,negative
cauto,weaksubj,positive
cazar,weaksubj,negative
cegador,weaksubj,positive
cenizo,weaksubj,negative
ceno,weaksubj,negative
censurable,weaksubj,negative
central,weaksubj,positive
cenudo,weaksubj,negative
certeza,weaksubj,negative
certidumbre,weaksubj,negative
certificado,weaksubj,positive
chapuceria,weaksubj,negative
chapucero,weaksubj,negative
chapuza,weaksubj,negative
chistoso,weaksubj,positive
chocante,weaksubj,negative
chocarreria,weaksubj,negative
chulo,weaksubj,negative
chungo,weaksubj,negative
chusco,weaksubj,positive
cicatrizado,weaksubj,positive
ciego,weaksubj,negative
cinico,weaksubj,negative
cistitis,weaksubj,negative
citable,weaksubj,positive
civico,weaksubj,positive
clarividente,weaksubj,positive
claro,weaksubj,positive
clase,weaksubj,positive
clasico,weaksubj,positive
clemente,weaksubj,negative
cobarde,weaksubj,negative
cobista,weaksubj,positive
coccidioidomicosis,weaksubj,negative
coccidioidosis,weaksubj,negative
codicia,weaksubj,negative
codiciado,weaksubj,positive
codorniz,weaksubj,positive
colico,weaksubj,negative
colicoso,weaksubj,negative
colitis,weaksubj,negative
coloquial,weaksubj,negative
colquiaceas,weaksubj,negative
combatividad,weaksubj,negative
comedido,weaksubj,positive
comerciable,weaksubj,positive
comercial,weaksubj,negative
comezon,weaksubj,positive
comodo,weaksubj,negative
compadecer,weaksubj,negative
comparable,weaksubj,positive
compasivo,weaksubj,positive
compensacion,weaksubj,positive
competencia,weaksubj,positive
complementario,weaksubj,negative
complicado,weaksubj,negative
compresible,weaksubj,positive
comprobable,weaksubj,positive
comprometedor,weaksubj,negative
compuncion,weaksubj,negative
concentrado,weaksubj,negative
concreto,weaksubj,positive
concubinato,weaksubj,negative
concupiscencia,weaksubj,positive
condena,weaksubj,negative
condenable,weaksubj,negative
condenatorio,weaksubj,negative
condolerse,weaksubj,negative
confesar,weaksubj,negative
confiado,weaksubj,positive
confidencial,weaksubj,positive
conflictivo,weaksubj,negative
conformidad,weaksubj,positive
conformista,weaksubj,negative
confortable,weaksubj,negative
confundido,weaksubj,negative
confuso,weaksubj,negative
congelado,weaksubj,negative
congenialidad,weaksubj,positive
congestion,weaksubj,negative
congraciador,weaksubj,positive
congruencia,weaksubj,positive
conmovedor,weaksubj,positive
conmover,weaksubj,negative
conquista,weaksubj,negative
conquistar,weaksubj,positive
consagracion,weaksubj,positive
consciente,weaksubj,positive
conservado,weaksubj,negative
constancia,weaksubj,negative
constitucional,weaksubj,positive
contagioso,weaksubj,positive
contencioso,weaksubj,negative
contingente,weaksubj,negative
continuo,weaksubj,negative
contractil,weaksubj,positive
contradecible,weaksubj,positive
contradecir,weaksubj,negative
contrahecho,weaksubj,negative
contrarevolucionario,weaksubj,negative
contrariado,weaksubj,negative
contrasentido,weaksubj,negative
contricion,weaksubj,negative
contrito,weaksubj,negative
controlable,weaksubj,positive
controvertido,weaksubj,positive
contumaz,weaksubj,negative
convencimiento,weaksubj,negative
conveniencia,weaksubj,positive
conviccion,weaksubj,negative
convulsivo,weaksubj,negative
copepodos,weaksubj,positive
copernico,weaksubj,positive
coprolalia,weaksubj,negative
corazonada,weaksubj,negative
cordialidad,weaksubj,negative
correctitud,weaksubj,positive
correcto,weaksubj,positive
corregible,weaksubj,positive
corregido,weaksubj,negative
corregir,weaksubj,negative
corriente,weaksubj,negative
corromper,weaksubj,negative
corrompido,weaksubj,negative
corruptible,weaksubj,positive
corruptor,weaksubj,negative
cortesia,weaksubj,positive
creido,weaksubj,negative
cretinismo,weaksubj,negative
cretino,weaksubj,negative
criopatia,weaksubj,negative
crisis,weaksubj,negative
cristalino,weaksubj,positive
cristo,weaksubj,negative
criticable,weaksubj,negative
criticar,weaksubj,negative
criticon,weaksubj,negative
cronico,weaksubj,negative
crucifixion,weaksubj,negative
crudeza,weaksubj,negative
crudo,weaksubj,negative
cruzado,weaksubj,negative
cualidad,weaksubj,positive
cualificado,weaksubj,positive
cuca,weaksubj,positive
cucamonas,weaksubj,positive
cuerdo,weaksubj,positive
cuestionar,weaksubj,positive
cuidado,weaksubj,positive
cuidadoso,weaksubj,positive
culi,weaksubj,negative
culpa,weaksubj,negative
cultivable,weaksubj,positive
curado,weaksubj,positive
curarse,weaksubj,positive
curativo,weaksubj,positive
cursi,weaksubj,positive
curvilineo,weaksubj,positive
cutreria,weaksubj,negative
daltoniano,weaksubj,negative
daltonico,weaksubj,negative
daltonismo,weaksubj,negative
danado,weaksubj,negative
debilitado,weaksubj,negative
debilitador,weaksubj,negative
debilitante,weaksubj,negative
decaimiento,weaksubj,negative
decencia,weaksubj,positive
decente,weaksubj,positive
decepcionante,weaksubj,negative
decepcionar,weaksubj,negative
decoro,weaksubj,positive
decoroso,weaksubj,positive
dedicacion,weaksubj,positive
dedicado,weaksubj,positive
defectuoso,weaksubj,negative
defendible,weaksubj,positive
defensa,weaksubj,negative
deferente,weaksubj,positive
definido,weaksubj,positive
definitivo,weaksubj,positive
deformar,weaksubj,negative
degenerado,weaksubj,negative
degradacion,weaksubj,negative
degradado,weaksubj,negative
degradante,weaksubj,negative
delantera,weaksubj,positive
delectable,weaksubj,positive
deliquio,weaksubj,negative
delirante,weaksubj,negative
delirium,weaksubj,negative
demacrado,weaksubj,negative
demasia,weaksubj,negative
demerito,weaksubj,negative
democratico,weaksubj,positive
demoledor,weaksubj,negative
demoniaco,weaksubj,negative
demostrable,weaksubj,positive
denigrador,weaksubj,negative
denigrar,weaksubj,negative
denigratorio,weaksubj,negative
dependiente,weaksubj,negative
depravacion,weaksubj,positive
depravado,weaksubj,positive
depravar,weaksubj,negative
depresion,weaksubj,negative
derrota,weaksubj,negative
desabastecimiento,weaksubj,negative
desabrochado,weaksubj,negative
desacertado,weaksubj,negative
desaconsejable,weaksubj,negative
desaconsejado,weaksubj,negative
desacostumbrado,weaksubj,negative
desacreditacion,weaksubj,negative
desacreditador,weaksubj,negative
desacreditar,weaksubj,negative
desagradecimiento,weaksubj,negative
desaire,weaksubj,negative
desalinado,weaksubj,negative
desalino,weaksubj,negative
desamparado,weaksubj,negative
desanimado,weaksubj,negative
desanimo,weaksubj,negative
desaprobar,weaksubj,negative
desaprobatorio,weaksubj,negative
desaprovechado,weaksubj,negative
desaprovechamiento,weaksubj,negative
desarreglado,weaksubj,negative
desaseado,weaksubj,negative
desaseo,weaksubj,negative
desatino,weaksubj,negative
desatrancado,weaksubj,positive
desazonado,weaksubj,negative
desbaratador,weaksubj,positive
desbocado,weaksubj,negative
descabellado,weaksubj,positive
descamisado,weaksubj,negative
descargado,weaksubj,negative
descartar,weaksubj,negative
descastado,weaksubj,negative
descollar,weaksubj,positive
descoloracion,weaksubj,negative
desconcertante,weaksubj,negative
desconcierto,weaksubj,negative
desconectado,weaksubj,negative
desconocimiento,weaksubj,negative
desconsideracion,weaksubj,negative
desconsuelo,weaksubj,negative
descontento,weaksubj,negative
descontrolado,weaksubj,negative
descorazonador,weaksubj,negative
descortesia,weaksubj,negative
descubierto,weaksubj,negative
descubrible,weaksubj,positive
desdenable,weaksubj,positive
desdenoso,weaksubj,negative
deseabilidad,weaksubj,positive
deseado,weaksubj,positive
desecado,weaksubj,positive
desempatado,weaksubj,negative
desempleo,weaksubj,negative
desencantado,weaksubj,positive
desencantar,weaksubj,positive
desencorvar,weaksubj,positive
desenfadado,weaksubj,positive
desenfocado,weaksubj,negative
desenfrenado,weaksubj,negative
