pedo ,Repulsion
pérfido,Repulsion
perinquina ,Repulsion
perverso,Repulsion
pervertir,Repulsion
pésimo,Repulsion
peste,Repulsion
pestilente,Repulsion
podrido,Repulsion
podrir,Repulsion
popo,Repulsion
pornográfico,Repulsion
procaz,Repulsion
protervo,Repulsion
puaf,Repulsion
puercamente,Repulsion
puerco,Repulsion
pus,Repulsion
putrefacción,Repulsion
putrefacción,Repulsion
putrido ,Repulsion
rabia,Repulsion
rastrero,Repulsion
rata,Repulsion
rechazamiento,Repulsion
rechazar,Repulsion
rechazo,Repulsion
reherir,Repulsion
rencor ,Repulsion
repeler,Repulsion
repelo ,Repulsion
repudiable,Repulsion
repudiar,Repulsion
repudio,Repulsion
repugnadamente,Repulsion
repugnancia ,Repulsion
repugnante,Repulsion
repugnantemente,Repulsion
repugnar,Repulsion
repulsar,Repulsion
repulsión ,Repulsion
repulsivamente,Repulsion
repulsivo,Repulsion
rufián,Repulsion
ruin,Repulsion
sangre,Repulsion
sangriento,Repulsion
secreción,Repulsion
sórdido,Repulsion
submundo,Repulsion
sucio,Repulsion
tirria ,Repulsion
tripas,Repulsion
ultrajante,Repulsion
usgo,Repulsion
vejar,Repulsion
vil,Repulsion
víscera,Repulsion
viscoso,Repulsion
vomito,Repulsion
zaherir,Repulsion
zahiriente,Repulsion
abierto,Sorpresa
abobamiento,Sorpresa
abobar,Sorpresa
acertijo,Sorpresa
acojonante,Sorpresa
adivinanza,Sorpresa
admirable,Sorpresa
admirablemente,Sorpresa
admiracion,Sorpresa
admiración,Sorpresa
admirar,Sorpresa
agenciar,Sorpresa
alcanzar,Sorpresa
alelamiento,Sorpresa
alelar,Sorpresa
anonadamiento,Sorpresa
anonadar,Sorpresa
apoteósico,Sorpresa
arrocinar,Sorpresa
asombramiento,Sorpresa
asombrar,Sorpresa
asombro,Sorpresa
asombrosamente,Sorpresa
asombroso,Sorpresa
atarantar,Sorpresa
atolondrar,Sorpresa
atónito,Sorpresa
atontamiento,Sorpresa
atontar,Sorpresa
atrapar,Sorpresa
atronar,Sorpresa
aturdimiento,Sorpresa
aturdir,Sorpresa
aturrullar,Sorpresa
aturullar,Sorpresa
batir,Sorpresa
bizco,Sorpresa
bobalicón,Sorpresa
bobo,Sorpresa
bombo,Sorpresa
boquiabierto,Sorpresa
bruto,Sorpresa
chasco,Sorpresa
coger,Sorpresa
confundir,Sorpresa
confusión,Sorpresa
conmoción,Sorpresa
conmocionar,Sorpresa
conseguir,Sorpresa
consternación,Sorpresa
consternar,Sorpresa
conturbar,Sorpresa
descomunalmente,Sorpresa
desconcertar,Sorpresa
desconcierto,Sorpresa
descuidar,Sorpresa
deslumbramiento,Sorpresa
deslumbrantemente,Sorpresa
deslumbrar,Sorpresa
desmayar,Sorpresa
desmayo,Sorpresa
despampanante,Sorpresa
despistar,Sorpresa
desprevenido,Sorpresa
distraído,Sorpresa
embobamiento,Sorpresa
embobar,Sorpresa
embobecer,Sorpresa
embrutecer,Sorpresa
encandilar,Sorpresa
enigma,Sorpresa
enmudecer,Sorpresa
entontecer,Sorpresa
entontecimiento,Sorpresa
espantar,Sorpresa
espanto,Sorpresa
estólido,Sorpresa
estrellas,Sorpresa
estruendo,Sorpresa
estupefacción,Sorpresa
estupefacto,Sorpresa
estupendamente,Sorpresa
estupendo,Sorpresa
estúpido,Sorpresa
estupor,Sorpresa
exclamación,Sorpresa
extrañar,Sorpresa
extrañeza,Sorpresa
extraordinario,Sorpresa
fabuloso,Sorpresa
fantásticamente,Sorpresa
fantástico,Sorpresa
fascinacion,Sorpresa
fascinante,Sorpresa
frustrar,Sorpresa
golpe,Sorpresa
grandioso,Sorpresa
gritar,Sorpresa
grito,Sorpresa
horrible,Sorpresa
idiotizar,Sorpresa
imbécil,Sorpresa
impactar,Sorpresa
impresión,Sorpresa
impresionante,Sorpresa
impresionar,Sorpresa
inaudito,Sorpresa
increible,Sorpresa
increíblemente,Sorpresa
inepto,Sorpresa
interrogante,Sorpresa
interrogar,Sorpresa
intrigar,Sorpresa
lelo,Sorpresa
llegar,Sorpresa
llevar,Sorpresa
macanudo,Sorpresa
maravilla,Sorpresa
maravillar,Sorpresa
maravillosamente,Sorpresa
maravilloso,Sorpresa
miedo,Sorpresa
milagro,Sorpresa
mirífico,Sorpresa
misterio,Sorpresa
mistificar,Sorpresa
mudo,Sorpresa
nefando,Sorpresa
noqueado,Sorpresa
noquear,Sorpresa
obtuso,Sorpresa
ofuscar,Sorpresa
pasmar,Sorpresa
pasmo,Sorpresa
pasmosamente,Sorpresa
pasmoso,Sorpresa
perplejidad,Sorpresa
perplejo,Sorpresa
portento,Sorpresa
portentosamente,Sorpresa
portentoso,Sorpresa
preguntar,Sorpresa
prodigiosamente,Sorpresa
prodigiosidad,Sorpresa
prodigioso,Sorpresa
quedar,Sorpresa
quimérico,Sorpresa
quisicosa,Sorpresa
recibir,Sorpresa
repente,Sorpresa
repentino,Sorpresa
rompecabezas,Sorpresa
shock,Sorpresa
shoqueado,Sorpresa
sobrecoger,Sorpresa
sobrecogimiento,Sorpresa
sobresalto,Sorpresa
sonso,Sorpresa
sorprendente,Sorpresa
sorprendentemente,Sorpresa
sorprender,Sorpresa
sorpresa,Sorpresa
sorpresivamente,Sorpresa
sorpresivo,Sorpresa
subito,Sorpresa
suspenso,Sorpresa
susto,Sorpresa
tambaleante,Sorpresa
tambalear,Sorpresa
titubeante,Sorpresa
titubear,Sorpresa
traspiés,Sorpresa
tremendo,Sorpresa
zonzo,Sorpresa
zopenco,Sorpresa
abajamiento,Tristeza
abajo ,Tristeza
abandonamiento,Tristeza
abandonar,Tristeza
abatidamente,Tristeza
abatido,Tristeza
abatimiento,Tristeza
abatir,Tristeza
abochornar,Tristeza
abrumar ,Tristeza
aburrir,Tristeza
aciago,Tristeza
acongojar,Tristeza
acuitadamente,Tristeza
acuitar,Tristeza
adolecer,Tristeza
adverso,Tristeza
aflicción,Tristeza
afligidamente,Tristeza
afligido,Tristeza
afligir,Tristeza
agobiado,Tristeza
agobiante,Tristeza
agobiantemente,Tristeza
agobiar,Tristeza
agraviar,Tristeza
aguantar,Tristeza
aherrojar,Tristeza
ahogo,Tristeza
alicaído,Tristeza
aliquebrado,Tristeza
alma,Tristeza
amargo,Tristeza
amargura,Tristeza
amurriar,Tristeza
angustia,Tristeza
angustiadamente,Tristeza
angustiar,Tristeza
angustioso,Tristeza
aniquilar ,Tristeza
añicos,Tristeza
apabullar ,Tristeza
apenar,Tristeza
apiadarse,Tristeza
aplanar ,Tristeza
aplastar,Tristeza
aquejar,Tristeza
arrastradamente,Tristeza
arrastrar,Tristeza
arrepentimiento,Tristeza
arrepentir,Tristeza
asolar,Tristeza
atormentadamente,Tristeza
atormentar,Tristeza
atribular,Tristeza
atrición,Tristeza
avergonzar,Tristeza
bajo,Tristeza
cabizbajo,Tristeza
cabizcaído,Tristeza
caer,Tristeza
caerse,Tristeza
caída,Tristeza
caído,Tristeza
calvario,Tristeza
cancamurria,Tristeza
carcel,Tristeza
carecer,Tristeza
cargar,Tristeza
castigo,Tristeza
cetrino,Tristeza
compadecer,Tristeza
compasión,Tristeza
compasivo,Tristeza
compunción,Tristeza
compungidamente,Tristeza
compungir,Tristeza
condolencia,Tristeza
condoler,Tristeza
confuso,Tristeza
congoja,Tristeza
congojoso,Tristeza
consternación,Tristeza
contrición,Tristeza
contristar,Tristeza
contrito,Tristeza
crisis,Tristeza
cuita,Tristeza
cuitado,Tristeza
culpa,Tristeza
culpabilidad,Tristeza
culpable,Tristeza
culpado,Tristeza
culposo,Tristeza
dañino,Tristeza
debilitar ,Tristeza
decaer,Tristeza
decaído,Tristeza
decaimiento,Tristeza
decepción,Tristeza
decepcionar,Tristeza
defectuoso,Tristeza
deficiente,Tristeza
dejarse,Tristeza
dejazón,Tristeza
deplorable,Tristeza
deplorablemente,Tristeza
deplorar,Tristeza
depresión,Tristeza
depresivo,Tristeza
deprimente,Tristeza
deprimir,Tristeza
derribado,Tristeza
derribar,Tristeza
derrota,Tristeza
desafortunado,Tristeza
desalentadamente,Tristeza
desalentar,Tristeza
desaliento,Tristeza
desalojar,Tristeza
desamparar,Tristeza
desamparo,Tristeza
desanimado,Tristeza
desanimar,Tristeza
desánimo,Tristeza
desaquellar ,Tristeza
desarrapado,Tristeza
desastrado,Tristeza
desazón,Tristeza
desazonar,Tristeza
descaecimiento,Tristeza
descomponer,Tristeza
desconsolado,Tristeza
desconsolador,Tristeza
desconsolar,Tristeza
desconsuelo,Tristeza
descontento,Tristeza
descorazonamiento,Tristeza
descorazonar ,Tristeza
descuajar,Tristeza
desdicha,Tristeza
desdichado,Tristeza
desengaño,Tristeza
desesperación,Tristeza
desesperadamente,Tristeza
desesperanza,Tristeza
desesperanzar,Tristeza
desesperar,Tristeza
desestimar,Tristeza
desestimular,Tristeza
desfallecer,Tristeza
desfallecimiento,Tristeza
desgarrador,Tristeza
desgarro,Tristeza
desgastar,Tristeza
desgracia,Tristeza
desgraciar,Tristeza
deshecho,Tristeza
deshincharse,Tristeza
deshonrar,Tristeza
desierto,Tristeza
desinflar ,Tristeza
deslucir,Tristeza
desmadejado,Tristeza
desmalazado,Tristeza
desmayadamente,Tristeza
desmayado,Tristeza
desmayar,Tristeza
desmedrar,Tristeza
desmoralización,Tristeza
desmoralizador,Tristeza
desmoralizante,Tristeza
desmoralizar,Tristeza
desmotivar,Tristeza
desolación,Tristeza
desolar,Tristeza
despojar,Tristeza
desposeer,Tristeza
desprivar,Tristeza
desprotección,Tristeza
desprotegido,Tristeza
destartalado,Tristeza
destrozo,Tristeza
desventura,Tristeza
desventurado,Tristeza
devastar,Tristeza
doler,Tristeza
doliente,Tristeza
dolor,Tristeza
dolorido,Tristeza
doloroso,Tristeza
duelo,Tristeza
echar,Tristeza
encoger ,Tristeza
encuitar,Tristeza
enervar ,Tristeza
enfermedad,Tristeza
enflaquecer,Tristeza
enlutar,Tristeza
ensombrecer,Tristeza
entristecedor,Tristeza
entristecer,Tristeza
entristecimiento,Tristeza
escarmentar,Tristeza
escasez,Tristeza
escaso,Tristeza
esplín,Tristeza
estragar,Tristeza
flaquear,Tristeza
flaqueza,Tristeza
flébil,Tristeza
frío,Tristeza
frustación,Tristeza
fúnebre,Tristeza
fúnebremente,Tristeza
funeral,Tristeza
funerario,Tristeza
funesto,Tristeza
grave,Tristeza
gris,Tristeza
hambre,Tristeza
huérfano,Tristeza
humilde,Tristeza
humillar,Tristeza
hundido,Tristeza
hundir,Tristeza
hundírsele,Tristeza
imperfecto,Tristeza
impotencia,Tristeza
impotente,Tristeza
inconforme,Tristeza
inconformidad,Tristeza
inconsolable,Tristeza
indigente,Tristeza
infausto,Tristeza
infectar,Tristeza
infedelidad,Tristeza
infelicidad,Tristeza
infeliz,Tristeza
inferior,Tristeza
infortunado,Tristeza
infortunio,Tristeza
inhabitado,Tristeza
injusticia,Tristeza
inmoral,Tristeza
innoble,Tristeza
inquietud,Tristeza
insatisfacción,Tristeza
insatisfecho,Tristeza
lacerar,Tristeza
laceria,Tristeza
lacrimoso,Tristeza
lágrima,Tristeza
lagrimar,Tristeza
lágrimas,Tristeza
lagrimear,Tristeza
lagrimoso,Tristeza
laido,Tristeza
lamentable,Tristeza
lamentablemente,Tristeza
lamentar,Tristeza
lamento,Tristeza
lamentoso,Tristeza
lánguidamente,Tristeza
lánguido,Tristeza
larga,Tristeza
lastima,Tristeza
lastimeramente,Tristeza
lastimero,Tristeza
lastimoso,Tristeza
llanto,Tristeza
llorar,Tristeza
llorón,Tristeza
lloroso,Tristeza
lóbregamente,Tristeza
lóbrego,Tristeza
luctuosamente,Tristeza
luctuoso,Tristeza
lúgubre,Tristeza
lugubres,Tristeza
luto,Tristeza
lutoso,Tristeza
macabro,Tristeza
mal,Tristeza
malandante,Tristeza
malaventurado,Tristeza
malcontento,Tristeza
maldito,Tristeza
malhadado,Tristeza
malhumorar,Tristeza
malo,Tristeza
maltrecho,Tristeza
melancolía,Tristeza
melancólicamente,Tristeza
melancólico,Tristeza
menesteroso,Tristeza
menguante,Tristeza
mezquinamente,Tristeza
mezquindad,Tristeza
miserable,Tristeza
miserablemente,Tristeza
míseramente,Tristeza
miseria,Tristeza
mísero,Tristeza
misérrimamente,Tristeza
molestar,Tristeza
morriña,Tristeza
muerte,Tristeza
muerto,Tristeza
mustiamente,Tristeza
mustio,Tristeza
necesitado,Tristeza
nefasto,Tristeza
negro,Tristeza
nocturno,Tristeza
nostálgico,Tristeza
obscuridad,Tristeza
obscuro,Tristeza
onerosamente,Tristeza
opacidad,Tristeza
opresión,Tristeza
opresivamente,Tristeza
opresivo,Tristeza
oprimente,Tristeza
oprimir,Tristeza
oscuramente,Tristeza
oscurecer,Tristeza
oscuridad,Tristeza
oscuro,Tristeza
padecer,Tristeza
padecimiento,Tristeza
panteón,Tristeza
partir,Tristeza
patético,Tristeza
paupérrimamente,Tristeza
paupérrimo,Tristeza
pena,Tristeza
penalidad,Tristeza
penar,Tristeza
penitencia,Tristeza
penitente,Tristeza
penosamente,Tristeza
penoso,Tristeza
penumbra,Tristeza
perder,Tristeza
pérdida,Tristeza
perseguir,Tristeza
perverso,Tristeza
pesadumbre,Tristeza
pesar,Tristeza
pesaroso,Tristeza
pesimismo,Tristeza
pisotear,Tristeza
pobre,Tristeza
pobremente,Tristeza
pobrete,Tristeza
pobreto,Tristeza
pobreza,Tristeza
podrir,Tristeza
preocupar,Tristeza
presionar,Tristeza
privar,Tristeza
quebranto,Tristeza
reducir,Tristeza
remordimiento,Tristeza
ruina,Tristeza
serio,Tristeza
soledad,Tristeza
solitario,Tristeza
sollozar,Tristeza
solo,Tristeza
sombrío,Tristeza
sufrimiento,Tristeza
sufrir,Tristeza
sumisamente,Tristeza
taciturnidad,Tristeza
taciturno,Tristeza
temor,Tristeza
tenebrosamente,Tristeza
tenebrosidad,Tristeza
tenebroso,Tristeza
tétrico,Tristeza
tormento,Tristeza
triste,Tristeza
tristemente,Tristeza
tristeza,Tristeza
trizas,Tristeza
vejación,Tristeza
vejar,Tristeza
vergonzoso,Tristeza
zangarriana ,Tristeza
